,X Coordinate,Y Coordinate,Young's Modulus [Pa]
28588,-3001.3761857536783,1004.5146597863976,1370.02
28590,-3001.3383685197664,1012.1391021073728,2149.08
28591,-3001.319663221272,1015.9492900832416,3781.86
28594,-3001.263140688866,1027.3879867493224,3518.93
28595,-3001.244028753448,1031.1981747251916,3457.22
28596,-3001.225323454954,1035.012429070298,39.7902
28601,-3001.130983688636,1054.0715016881163,2692.67
28602,-3001.112278390141,1057.885756033223,8311.42
28603,-3001.093573091648,1061.6959440090914,4396.14
28604,-3001.074461156229,1065.5101983541977,1400.31
28605,-3001.055755857736,1069.3203863300664,1245.71
28606,-3001.0370505592414,1073.1346406751732,1976.95
28607,-3001.0179386238237,1076.9448286510417,739.906
28608,-2997.7900547228155,958.7476740143584,2656.02
28609,-2997.771349424321,962.5619283594648,7471.3
28610,-2997.752237488904,966.3721163353334,638.528
28611,-2997.7335321904093,970.1863706804396,2077.61
28612,-2997.714826891915,973.9965586563084,1590.07
28613,-2997.6957149564973,977.8108130014148,8859.7
28616,-2997.639192424091,989.2454432982586,1252.31
28617,-2997.620487125597,993.0596976433648,2464.18
28618,-2997.601781827103,996.8698856192336,4731.03
28619,-2997.582669891685,1000.68413996434,1434.04
28621,-2997.5452592946967,1008.308582285315,170.696
28622,-2997.526147359278,1012.1187702611832,2259.67
28623,-2997.507442060785,1015.93302460629,2687.51
28625,-2997.4696248268724,1023.5574669272652,2710.07
28626,-2997.4509195283786,1027.3676549031334,6004.24
28627,-2997.4322142298843,1031.1819092482397,4431.1
28628,-2997.4131022944666,1034.9920972241089,1214.83
28630,-2997.375691697478,1042.6165395450837,428.186
28634,-2997.300057229654,1057.8654241870336,797.664
28635,-2997.28135193116,1061.67967853214,1975.91
28636,-2997.262646632666,1065.4898665080086,672.164
28637,-2997.243534697248,1069.304120853115,1289.94
28638,-2997.224829398754,1073.1143088289837,3465.91
28639,-2997.20612410026,1076.92856317409,993.312
28640,-2993.977833562328,958.7314085374068,568.028
28641,-2993.959128263834,962.5415965132756,1901.7
28642,-2993.940016328416,966.355850858382,883.754
28643,-2993.921311029921,970.1660388342508,2185.5
28644,-2993.902605731428,973.980293179357,3568.37
28645,-2993.8834937960096,977.7904811552252,473.299
28649,-2993.808265965109,993.0393657971754,951.697
28650,-2993.789560666615,996.853620142282,1284.32
28651,-2993.7704487311976,1000.6638081181504,1335.78
28654,-2993.713926198792,1012.1025047842322,1356.58
28655,-2993.695220900297,1015.9126927601004,276.963
28657,-2993.657403666385,1023.537135081076,4706.25
28658,-2993.638698367891,1027.3513894261823,1976.79
28659,-2993.619993069397,1031.1615774020506,2796.88
28662,-2993.5634705369907,1042.6002740681324,796.032
28663,-2993.5443586015726,1046.4104620440007,2087.98
28664,-2993.525653303079,1050.224716389107,1630.2
28666,-2993.4878360691664,1057.849158710082,51.1443
28667,-2993.469130770673,1061.6593466859508,1978.01
28668,-2993.4504254721783,1065.4695346618196,856.189
28669,-2993.43131353676,1069.283789006926,735.352
28670,-2993.4126082382663,1073.0939769827942,1023.88
28671,-2993.393902939772,1076.9082313279005,849.363
28674,-2990.4193538422824,708.8936825636979,8416.19
28676,-2990.3815366083704,716.5181248846729,8689.52
28678,-2990.3441260113823,724.142567205648,2542.06
28679,-2990.325014075964,727.9568215507543,2590.88
28680,-2990.30630877747,731.767009526623,8315.58
28681,-2990.287603478976,735.5771975024913,5007.72
28682,-2990.268491543558,739.3914518475981,806.328
28683,-2990.249786245064,743.2016398234664,608.604
28684,-2990.23108094657,747.0158941685731,2530.89
28685,-2990.211969011152,750.8260821444414,9339.67
28687,-2990.174558414164,758.4505244654165,2149.21
28688,-2990.155446478746,762.2647788105228,275.817
28689,-2990.136741180252,766.0749667863915,2663.09
28690,-2990.1180358817574,769.8892211314983,4942.73
28691,-2990.09892394634,773.6994091073666,4843.27
28692,-2990.0802186478454,777.5136634524729,6424.42
28693,-2990.061513349352,781.3238514283416,6239.92
28694,-2990.042401413933,785.1381057734479,3716.28
28695,-2990.023696115439,788.9482937493167,5256.08
28696,-2990.0049908169453,792.762548094423,7948.77
28697,-2989.9858788815272,796.5727360702917,1833.12
28698,-2989.9671735830334,800.386990415398,2359.65
28700,-2989.929356349121,808.0114327363731,1778.22
28701,-2989.910651050627,811.8216207122418,1448.3
28702,-2989.891945752133,815.6358750573481,2680.1
28703,-2989.872833816715,819.4460630332164,2474.53
28704,-2986.644949915707,701.2489083965338,1281.86
28705,-2986.625837980289,705.0631627416401,956.538
28707,-2986.5884273833008,712.6876050626151,2849.59
28708,-2986.569315447883,716.4977930384839,1001.21
28709,-2986.550610149389,720.3120473835902,2154.72
28710,-2986.5319048508945,724.1222353594585,1026.8
28711,-2986.512792915477,727.9364897045648,2886.23
28712,-2986.4940876169826,731.7466776804335,889.022
28713,-2986.4753823184883,735.5609320255403,1356.16
28714,-2986.4562703830707,739.3711200014086,6449.87
28715,-2986.4375650845764,743.1853743465149,1184.48
28716,-2986.4188597860825,746.9955623223836,7683.61
28717,-2986.3997478506644,750.8098166674899,2352.1
28719,-2986.3623372536763,758.434258988465,6661.1
28728,-2986.1927696564576,792.7422162482335,1365.31
28729,-2986.17365772104,796.5564705933402,4437.51
28732,-2986.1171351886337,807.9911008901836,105.598
28734,-2986.0797245916456,815.6155432111591,414.271
28735,-2986.0606126562275,819.4297975562654,1045.52
28736,-2982.83272875522,701.2326429195823,1315.3
28737,-2982.8140234567254,705.0428308954511,2897.75
28738,-2982.7949115213078,708.8570852405574,3322.79
28739,-2982.776206222813,712.6672732164257,5410.73
28740,-2982.757500924319,716.481527561532,1572.28
28741,-2982.738388988901,720.2917155374012,2900.08
28742,-2982.7196836904072,724.1059698825075,2813.22
28743,-2982.700978391913,727.9161578583758,702.964
28744,-2982.6818664564958,731.730412203482,519.541
28745,-2982.663161158001,735.5406001793508,1542.63
28746,-2982.6444558595067,739.3548545244576,845.746
28747,-2982.625343924089,743.1650425003259,386.344
28748,-2982.6066386255948,746.9792968454321,982.316
28761,-2982.361436560552,796.5361387471507,9134.51
28764,-2982.304914028146,807.9748354132325,465.046
28766,-2982.267503431158,815.5952113649696,992.659
28767,-2982.24839149574,819.4094657100759,2105.37
28768,-2979.020507594732,701.2123110733928,2088.99
28769,-2979.0018022962377,705.0265654184996,2199.84
28770,-2978.98269036082,708.8367533943679,3253.29
28772,-2978.945279763832,716.4611957153429,3420.54
28773,-2978.926167828414,720.2754500604492,2083.22
28774,-2978.9074625299195,724.085638036318,1321.76
28775,-2978.8887572314256,727.8998923814247,1591.78
28776,-2978.8696452960075,731.710080357293,1188.18
28777,-2978.8509399975137,735.5243347023993,3803.25
28778,-2978.8322346990194,739.3345226782681,715.435
28779,-2978.8131227636013,743.1487770233744,1329.43
28780,-2978.7944174651075,746.9589649992431,1753.04
28781,-2978.775712166613,750.7732193443494,291.645
28794,-2978.5305101015706,800.330061246068,1911.08
28800,-2975.2082864342447,701.1960455964413,491.141
28801,-2975.1895811357504,705.0062335723101,1050.23
28802,-2975.1704692003323,708.8204879174164,792.727
28803,-2975.1517639018384,712.6306758932851,1330.51
28806,-2975.095241369432,724.0653061901285,3098.78
28807,-2975.076536070938,727.8795605352352,324.965
28808,-2975.0574241355203,731.6897485111035,3402.0
28809,-2975.038718837026,735.5040028562103,2618.09
28810,-2975.020013538532,739.3141908320786,471.047
28811,-2975.000901603114,743.1284451771853,1857.99
28812,-2974.98219630462,746.9386331530536,1129.71
28819,-2974.8504459413134,773.6262144610855,5982.4
28820,-2974.8313340058958,777.4364024369538,793.938
28821,-2974.812628707401,781.2506567820601,130.456
28822,-2974.793923408907,785.0608447579289,77.2086
28832,-2971.396065273757,701.1757137502523,1109.52
28833,-2971.377359975263,704.985901726121,1075.77
28834,-2971.3586546767688,708.8001560712273,726.27
28835,-2971.3395427413507,712.6103440470956,1676.06
28838,-2971.2830202089444,724.0490407131774,724.973
28839,-2971.2643149104506,727.8592286890457,2809.21
28840,-2971.2456096119563,731.673483034152,1966.79
28841,-2971.2264976765387,735.4836710100208,2580.69
28842,-2971.2077923780444,739.2979253551275,2771.11
28844,-2971.1699751441324,746.9223676761021,64.9538
28853,-2971.0004075469137,781.2303249358711,67.6085
28854,-2970.98170224842,785.0445792809774,22.7187
28862,-2970.8308399496955,815.5423485648771,2527.12
28864,-2967.5838441132696,701.1553819040628,1283.43
28865,-2967.5651388147758,704.9696362491695,2037.42
28866,-2967.546433516281,708.7798242250383,1662.59
28870,-2967.470799048457,724.0287088669879,8969.7
28871,-2967.452093749963,727.8429632120947,2632.85
28872,-2967.433388451469,731.653151187963,693.522
28874,-2967.395571217557,739.277593508938,100.741
28875,-2967.3768659190628,743.0918478540443,2766.01
28876,-2967.3577539836447,746.9020358299131,6782.58
28881,-2967.2638208542503,765.9651748169695,224.629
28892,-2967.05643602312,807.8975743977135,1848.92
28901,-2963.6776898233875,720.1981890449301,951.593
28902,-2963.65857788797,724.0124433900364,724.178
28904,-2963.621167290981,731.6368857110119,1202.84
28905,-2963.602055355564,735.4470736868802,2034.03
28906,-2963.5833500570693,739.2613280319865,1124.46
28907,-2963.564644758575,743.0715160078553,463.307
28910,-2963.508122226169,754.5061463046991,3885.57
28917,-2963.3759652259387,781.1937276127301,2101.94
28918,-2963.357259927445,785.0039155885988,1411.18
28920,-2963.3194426935324,792.6283579095739,1540.67
28924,-2963.2442148626324,807.8772425515235,2504.03
28931,-2959.903285896812,712.5534148777656,837.038
28932,-2959.884173961394,716.3676692228723,912.578
28934,-2959.846763364406,723.9921115438474,1708.7
28935,-2959.827651428988,727.8022995197157,233.508
28936,-2959.808946130494,731.6165538648224,888.069
28937,-2959.790240832,735.4267418406907,833.31
28938,-2959.771128896582,739.2409961857975,1118.85
28939,-2959.752423598088,743.0511841616658,825.466
28949,-2959.5637440654514,781.173395766541,1012.66
28950,-2959.545038766957,784.9876501116473,4126.88
28963,-2956.0910647363244,712.5371494008145,879.035
28964,-2956.0719528009067,716.3473373766828,544.963
28965,-2956.0532475024124,720.1615917217891,2361.84
28966,-2956.0345422039186,723.9717796976583,1557.74
28967,-2956.0154302685005,727.7860340427646,878.758
28968,-2955.9967249700067,731.596222018633,1413.81
28969,-2955.9780196715124,735.4104763637397,1413.38
28971,-2955.9402024376004,743.0349186847147,875.134
28995,-2952.278843575837,712.5168175546255,2495.53
28996,-2952.259731640419,716.3310718997318,747.763
28997,-2952.241026341925,720.1412598756001,562.712
28998,-2952.222321043431,723.9555142207064,616.237
28999,-2952.2032091080127,727.7657021965751,2435.95
29000,-2952.184503809519,731.5799565416819,1226.12
29001,-2952.1657985110246,735.3901445175502,911.591
29002,-2952.146686575607,739.2043988626565,1036.83
29003,-2952.1279812771127,743.0145868385252,771.98
29026,-2948.485327713844,708.6862977325673,9353.9
29027,-2948.46662241535,712.5005520776735,1157.79
29029,-2948.4288051814374,720.124994398649,473.814
29030,-2948.4100998829435,723.9351823745174,612.78
29031,-2948.391394584449,727.7494367196236,672.384
29032,-2948.372282649031,731.5596246954924,1581.13
29034,-2948.334872052043,739.1840670164675,333.161
29035,-2948.3157601166254,742.9942549923362,780.276
29036,-2948.297054818131,746.8085093374425,755.48
29053,-2947.9766249221884,811.6142358811112,1003.44
29054,-2947.957919623694,815.4284902262175,327.134
29056,-2944.7109237872683,701.0415235654032,2242.05
29057,-2944.692218488774,704.8557779105095,2526.66
29058,-2944.6731065533563,708.6659658863782,843.785
29059,-2944.654401254862,712.4802202314845,1138.09
29060,-2944.635695956368,716.2904082073533,1749.18
29061,-2944.61658402095,720.1046625524596,1148.44
29063,-2944.579173423962,727.7291048734346,2104.92
29067,-2944.5035389561376,742.9779895153847,753.945
29068,-2944.484833657644,746.7881774912535,706.704
29081,-2944.240038229525,796.3490857622096,2494.59
29085,-2944.1644037617007,811.5979704041597,134.2
29087,-2944.1269931647125,819.2224127251347,163.673
29088,-2940.8987026267805,701.0252580884517,1791.19
29089,-2940.8799973282867,704.83544606432,1311.85
29090,-2940.860885392869,708.6497004094267,411.204
29091,-2940.8421800943747,712.4598883852955,1591.6
29092,-2940.8234747958804,716.2741427304018,3074.09
29093,-2940.8043628604623,720.0843307062701,1071.18
29094,-2940.7856575619685,723.8985850513768,4036.32
29095,-2940.766952263474,727.7087730272451,590.185
29096,-2940.747840328057,731.5230273723519,293.165
29098,-2940.710429731068,739.1474696933269,1128.36
29099,-2940.6913177956503,742.9576576691952,90.7141
29102,-2940.634795263244,754.396354335277,2450.21
29103,-2940.61608996475,758.2065423111453,474.497
29110,-2940.4843396014435,784.8941236191768,1392.87
29111,-2940.4652276660254,788.704311595045,1404.94
29118,-2940.333477302719,815.391892903077,764.558
29119,-2940.314772004225,819.2020808789453,431.606
29120,-2937.086481466293,701.0049262422626,652.971
29121,-2937.067776167799,704.8191805873689,1608.59
29122,-2937.049070869305,708.6293685632372,5060.09
29123,-2937.029958933887,712.4436229083435,3071.59
29124,-2937.011253635393,716.2538108842127,325.153
29125,-2936.992548336899,720.068065229319,458.496
29127,-2936.954731102987,727.6925075502936,1479.34
29128,-2936.9360258044926,731.5026955261624,796.701
29130,-2936.8982085705807,739.1271378471374,816.49
29142,-2936.672118440956,784.8737917729877,550.275
29144,-2936.634301207044,792.4982340939623,723.903
29152,-2933.274260305806,700.9886607653111,1045.07
29153,-2933.255555007312,704.7988487411799,840.653
29154,-2933.2368497088173,708.6131030862862,3455.77
29155,-2933.2177377734,712.4232910621545,1243.67
29156,-2933.1990324749054,716.2375454072608,196.879
29157,-2933.180327176411,720.0477333831295,1147.67
29158,-2933.161215240993,723.8619877282363,3019.95
29162,-2933.0859874100934,739.1068060009479,7624.45
29167,-2932.9916476437747,758.1699449880043,2303.65
29170,-2932.935125111369,769.6045752848481,1224.5
29172,-2932.8977145143804,777.2290176058232,1349.08
29173,-2932.8786025789627,781.0432719509295,787.842
29174,-2932.8598972804684,784.8534599267982,625.875
29184,-2929.462039145318,700.9683289191216,891.368
29185,-2929.4433338468243,704.7785168949904,1642.91
29186,-2929.42462854833,708.5927712400967,716.079
29187,-2929.405516612912,712.4029592159654,2187.67
29188,-2929.386811314418,716.2172135610717,660.818
29189,-2929.368106015924,720.0274015369405,2789.56
29190,-2929.3489940805057,723.8416558820468,2737.15
29198,-2929.198538418705,754.339425165947,591.422
29199,-2929.1794264832874,758.1496131418153,897.427
29200,-2929.160721184793,761.9638674869216,2403.01
29202,-2929.122903950881,769.5883098078971,2141.45
29203,-2929.104198652387,773.3984977837654,659.635
29205,-2929.066381418475,781.0229401047404,329.546
29206,-2929.047676119981,784.8371944498467,217.529
29207,-2929.028970821487,788.6473824257155,975.533
29209,-2928.991153587575,796.2718247466905,1372.15
29216,-2925.6502246217547,700.9479970729326,865.775
29217,-2925.631112686337,704.7622514180389,2041.86
29218,-2925.6124073878423,708.5724393939072,233.477
29219,-2925.5937020893484,712.3866937390139,1467.47
29220,-2925.5745901539303,716.1968817148827,718.055
29221,-2925.5558848554365,720.011136059989,1568.51
29222,-2925.537179556942,723.8213240358573,1854.8
29228,-2925.4241344921297,746.6946509987824,134.52
29229,-2925.405022556712,750.5089053438887,51.9888
29230,-2925.386317258218,754.3190933197575,969.259
29231,-2925.3676119597235,758.1333476648642,616.672
29232,-2925.348500024306,761.9435356407325,1163.56
29233,-2925.329794725812,765.7577899858388,345.564
29238,-2925.2354549594934,784.8168626036577,7194.27
29243,-2925.141115193175,803.8800015907141,6679.64
29248,-2921.838003461267,700.9317315959811,702.844
29249,-2921.8188915258493,704.7419195718498,1695.44
29250,-2921.800186227355,708.5561739169561,997.785
29251,-2921.7814809288607,712.3663618928244,879.632
29252,-2921.762368993443,716.1806162379307,722.214
29253,-2921.7436636949487,719.9908042137995,1264.25
29254,-2921.724958396455,723.8050585589062,324.056
29261,-2921.5928013962243,750.4885734976997,33.821
29262,-2921.5740960977305,754.302827842806,1873.21
29271,-2921.404528500512,788.6107851025749,1027.85
29280,-2918.02578230078,700.9113997497916,1247.54
29281,-2918.0070770022853,704.7256540948979,955.49
29282,-2917.987965066867,708.5358420707671,338.309
29283,-2917.9692597683734,712.3500964158734,909.42
29284,-2917.9501478329557,716.1602843917417,2903.69
29285,-2917.931442534461,719.9704723676105,6631.58
29286,-2917.912737235967,723.7847267127167,1312.03
29294,-2917.7618749372427,754.282495996617,519.713
29303,-2917.5923073400245,788.5904532563854,647.628
29304,-2917.57360204153,792.4047076014922,1147.44
29305,-2917.554490106112,796.2148955773605,590.614
29312,-2914.213561140292,700.8910679036026,782.958
29313,-2914.194855841798,704.7053222487089,1292.77
